S No.,Year,State,Industry,Count
5194,2018,Chhattisgarh,Green Technology,4
5195,2018,Chhattisgarh,Healthcare & Lifesciences,8
5196,2018,Chhattisgarh,House-Hold Services,1
5197,2018,Chhattisgarh,Human Resources,1
5198,2018,Chhattisgarh,Internet of Things,1
5199,2018,Chhattisgarh,IT Services,19
5200,2018,Chhattisgarh,Marketing,5
5201,2018,Chhattisgarh,Media & Entertainment,1
5202,2018,Chhattisgarh,Non- Renewable Energy,1
5203,2018,Chhattisgarh,Professional & Commercial Services,8
5204,2018,Chhattisgarh,Real Estate,1
5205,2018,Chhattisgarh,Renewable Energy,16
5206,2018,Chhattisgarh,Retail,2
5207,2018,Chhattisgarh,Safety,1
5208,2018,Chhattisgarh,Security Solutions,1
5209,2018,Chhattisgarh,Social Network,1
5210,2018,Chhattisgarh,Sports,1
5211,2018,Chhattisgarh,Technology Hardware,4
5212,2018,Chhattisgarh,Telecommunication & Networking,2
5213,2018,Chhattisgarh,Textiles & Apparel,1
5214,2018,Chhattisgarh,Transportation & Storage,1
5215,2018,Chhattisgarh,Travel & Tourism,3
5216,2018,Dadra and Nagar Haveli and Daman and Diu,Food & Beverages,1
5217,2018,Delhi,Advertising,12
5218,2018,Delhi,Aeronautics Aerospace & Defence,13
5219,2018,Delhi,Agriculture,29
5220,2018,Delhi,AI,29
5221,2018,Delhi,Analytics,8
5222,2018,Delhi,Animation,2
5223,2018,Delhi,AR VR (Augmented + Virtual Reality),4
5224,2018,Delhi,Architecture Interior Design,2
5225,2018,Delhi,Art & Photography,4
5226,2018,Delhi,Automotive,16
5227,2018,Delhi,Chemicals,2
5228,2018,Delhi,Computer Vision,4
5229,2018,Delhi,Construction,28
5230,2018,Delhi,Dating Matrimonial,1
5231,2018,Delhi,Design,18
5232,2018,Delhi,Education,118
5233,2018,Delhi,Enterprise Software,20
5234,2018,Delhi,Events,9
5235,2018,Delhi,Fashion,19
5236,2018,Delhi,Finance Technology,32
5237,2018,Delhi,Food & Beverages,40
5238,2018,Delhi,Green Technology,30
5239,2018,Delhi,Healthcare & Lifesciences,93
5240,2018,Delhi,House-Hold Services,12
5241,2018,Delhi,Human Resources,30
5242,2018,Delhi,Internet of Things,24
5243,2018,Delhi,IT Services,154
5244,2018,Delhi,Marketing,36
5245,2018,Delhi,Media & Entertainment,30
5246,2018,Delhi,Nanotechnology,1
5247,2018,Delhi,Non- Renewable Energy,6
5248,2018,Delhi,Other Specialty Retailers,8
5249,2018,Delhi,Pets & Animals,1
5250,2018,Delhi,Professional & Commercial Services,68
5251,2018,Delhi,Real Estate,9
5252,2018,Delhi,Renewable Energy,51
5253,2018,Delhi,Retail,28
5254,2018,Delhi,Robotics,2
5255,2018,Delhi,Safety,6
5256,2018,Delhi,Security Solutions,19
5257,2018,Delhi,Social Impact,19
5258,2018,Delhi,Social Network,15
5259,2018,Delhi,Sports,6
5260,2018,Delhi,Technology Hardware,28
5261,2018,Delhi,Telecommunication & Networking,18
5262,2018,Delhi,Textiles & Apparel,11
5263,2018,Delhi,Transportation & Storage,35
5264,2018,Delhi,Travel & Tourism,34
5265,2018,Goa,Advertising,1
5266,2018,Goa,Analytics,1
5267,2018,Goa,Animation,1
5268,2018,Goa,Automotive,1
5269,2018,Goa,Construction,1
5270,2018,Goa,Design,1
5271,2018,Goa,Education,3
5272,2018,Goa,Enterprise Software,1
5273,2018,Goa,Food & Beverages,2
5274,2018,Goa,Green Technology,2
5275,2018,Goa,Healthcare & Lifesciences,3
5276,2018,Goa,House-Hold Services,1
5277,2018,Goa,Human Resources,1
5278,2018,Goa,Internet of Things,2
5279,2018,Goa,IT Services,13
5280,2018,Goa,Marketing,4
5281,2018,Goa,Media & Entertainment,1
5282,2018,Goa,Professional & Commercial Services,3
5283,2018,Goa,Transportation & Storage,1
5284,2018,Goa,Travel & Tourism,1
5285,2018,Gujarat,Advertising,3
5286,2018,Gujarat,Aeronautics Aerospace & Defence,4
5287,2018,Gujarat,Agriculture,20
5288,2018,Gujarat,AI,3
5289,2018,Gujarat,Analytics,3
5290,2018,Gujarat,Animation,1
5291,2018,Gujarat,AR VR (Augmented + Virtual Reality),5
5292,2018,Gujarat,Architecture Interior Design,6
5293,2018,Gujarat,Automotive,4
5294,2018,Gujarat,Chemicals,5
5295,2018,Gujarat,Computer Vision,1
5296,2018,Gujarat,Construction,18
5297,2018,Gujarat,Design,5
5298,2018,Gujarat,Education,20
5299,2018,Gujarat,Enterprise Software,6
5300,2018,Gujarat,Events,3
5301,2018,Gujarat,Fashion,7
5302,2018,Gujarat,Finance Technology,9
5303,2018,Gujarat,Food & Beverages,21
5304,2018,Gujarat,Green Technology,22
5305,2018,Gujarat,Healthcare & Lifesciences,47
5306,2018,Gujarat,House-Hold Services,2
5307,2018,Gujarat,Human Resources,3
5308,2018,Gujarat,Internet of Things,11
5309,2018,Gujarat,IT Services,70
5310,2018,Gujarat,Marketing,10
5311,2018,Gujarat,Media & Entertainment,9
5312,2018,Gujarat,Nanotechnology,1
5313,2018,Gujarat,Non- Renewable Energy,8
5314,2018,Gujarat,Pets & Animals,1
5315,2018,Gujarat,Professional & Commercial Services,18
5316,2018,Gujarat,Real Estate,2
5317,2018,Gujarat,Renewable Energy,21
5318,2018,Gujarat,Retail,6
5319,2018,Gujarat,Robotics,5
5320,2018,Gujarat,Safety,2
5321,2018,Gujarat,Security Solutions,8
5322,2018,Gujarat,Social Network,5
5323,2018,Gujarat,Sports,3
5324,2018,Gujarat,Technology Hardware,19
5325,2018,Gujarat,Telecommunication & Networking,10
5326,2018,Gujarat,Textiles & Apparel,6
5327,2018,Gujarat,Transportation & Storage,9
5328,2018,Gujarat,Travel & Tourism,9
5329,2018,Haryana,NOT SPECIFIED,1
5330,2018,Haryana,Advertising,6
5331,2018,Haryana,Aeronautics Aerospace & Defence,6
5332,2018,Haryana,Agriculture,11
5333,2018,Haryana,AI,15
5334,2018,Haryana,Analytics,8
5335,2018,Haryana,AR VR (Augmented + Virtual Reality),3
5336,2018,Haryana,Architecture Interior Design,3
5337,2018,Haryana,Art & Photography,2
5338,2018,Haryana,Automotive,6
5339,2018,Haryana,Chemicals,3
5340,2018,Haryana,Computer Vision,2
5341,2018,Haryana,Construction,15
5342,2018,Haryana,Dating Matrimonial,1
5343,2018,Haryana,Design,4
5344,2018,Haryana,Education,43
5345,2018,Haryana,Enterprise Software,15
5346,2018,Haryana,Events,1
5347,2018,Haryana,Fashion,5
5348,2018,Haryana,Finance Technology,19
5349,2018,Haryana,Food & Beverages,21
5350,2018,Haryana,Green Technology,15
5351,2018,Haryana,Healthcare & Lifesciences,44
5352,2018,Haryana,House-Hold Services,2
5353,2018,Haryana,Human Resources,8
5354,2018,Haryana,Internet of Things,11
5355,2018,Haryana,IT Services,60
5356,2018,Haryana,Marketing,12
5357,2018,Haryana,Media & Entertainment,7
5358,2018,Haryana,Other Specialty Retailers,3
5359,2018,Haryana,Professional & Commercial Services,19
5360,2018,Haryana,Real Estate,12
5361,2018,Haryana,Renewable Energy,25
5362,2018,Haryana,Retail,13
5363,2018,Haryana,Robotics,5
5364,2018,Haryana,Security Solutions,4
5365,2018,Haryana,Social Impact,3
5366,2018,Haryana,Social Network,2
5367,2018,Haryana,Sports,3
5368,2018,Haryana,Technology Hardware,14
5369,2018,Haryana,Telecommunication & Networking,4
5370,2018,Haryana,Textiles & Apparel,5
5371,2018,Haryana,Transportation & Storage,14
5372,2018,Haryana,Travel & Tourism,11
5373,2018,Himachal Pradesh,Agriculture,2
5374,2018,Himachal Pradesh,Chemicals,1
5375,2018,Himachal Pradesh,Education,1
5376,2018,Himachal Pradesh,Food & Beverages,1
5377,2018,Himachal Pradesh,Healthcare & Lifesciences,2
5378,2018,Himachal Pradesh,IT Services,1
5379,2018,Himachal Pradesh,Pets & Animals,1
5380,2018,Himachal Pradesh,Professional & Commercial Services,1
5381,2018,Himachal Pradesh,Renewable Energy,2
5382,2018,Himachal Pradesh,Security Solutions,1
5383,2018,Himachal Pradesh,Textiles & Apparel,1
5384,2018,Himachal Pradesh,Travel & Tourism,2
5385,2018,Jammu and Kashmir,Advertising,1
5386,2018,Jammu and Kashmir,Agriculture,1
5387,2018,Jammu and Kashmir,Construction,5
5388,2018,Jammu and Kashmir,Design,1
5389,2018,Jammu and Kashmir,Education,12
5390,2018,Jammu and Kashmir,Events,1
5391,2018,Jammu and Kashmir,Food & Beverages,1
5392,2018,Jammu and Kashmir,Healthcare & Lifesciences,2
5393,2018,Jammu and Kashmir,Human Resources,1
5394,2018,Jammu and Kashmir,Internet of Things,1
5395,2018,Jammu and Kashmir,IT Services,8
5396,2018,Jammu and Kashmir,Marketing,1
5397,2018,Jammu and Kashmir,Media & Entertainment,2
5398,2018,Jammu and Kashmir,Other Specialty Retailers,1
5399,2018,Jammu and Kashmir,Professional & Commercial Services,3
5400,2018,Jammu and Kashmir,Retail,2
5401,2018,Jammu and Kashmir,Telecommunication & Networking,3
5402,2018,Jammu and Kashmir,Travel & Tourism,1
5403,2018,Jharkhand,Agriculture,2
5404,2018,Jharkhand,AI,1
5405,2018,Jharkhand,Analytics,2
5406,2018,Jharkhand,AR VR (Augmented + Virtual Reality),1
5407,2018,Jharkhand,Art & Photography,1
5408,2018,Jharkhand,Computer Vision,2
5409,2018,Jharkhand,Construction,4
5410,2018,Jharkhand,Design,1
5411,2018,Jharkhand,Education,9
5412,2018,Jharkhand,Enterprise Software,1
5413,2018,Jharkhand,Fashion,4
5414,2018,Jharkhand,Finance Technology,1
5415,2018,Jharkhand,Food & Beverages,9
5416,2018,Jharkhand,Green Technology,9
5417,2018,Jharkhand,Healthcare & Lifesciences,2
5418,2018,Jharkhand,House-Hold Services,4
5419,2018,Jharkhand,Internet of Things,1
5420,2018,Jharkhand,IT Services,11
5421,2018,Jharkhand,Marketing,5
5422,2018,Jharkhand,Media & Entertainment,2
5423,2018,Jharkhand,Professional & Commercial Services,3
5424,2018,Jharkhand,Renewable Energy,2
5425,2018,Jharkhand,Retail,1
5426,2018,Jharkhand,Robotics,2
5427,2018,Jharkhand,Social Impact,1
5428,2018,Jharkhand,Technology Hardware,3
5429,2018,Jharkhand,Telecommunication & Networking,2
5430,2018,Jharkhand,Textiles & Apparel,1
5431,2018,Jharkhand,Travel & Tourism,1
5432,2018,Karnataka,Advertising,17
5433,2018,Karnataka,Aeronautics Aerospace & Defence,13
5434,2018,Karnataka,Agriculture,37
5435,2018,Karnataka,AI,54
5436,2018,Karnataka,Analytics,19
5437,2018,Karnataka,Animation,3
5438,2018,Karnataka,AR VR (Augmented + Virtual Reality),16
5439,2018,Karnataka,Architecture Interior Design,9
5440,2018,Karnataka,Art & Photography,7
5441,2018,Karnataka,Automotive,18
5442,2018,Karnataka,Chemicals,1
5443,2018,Karnataka,Computer Vision,5
5444,2018,Karnataka,Construction,13
5445,2018,Karnataka,Dating Matrimonial,3
5446,2018,Karnataka,Design,19
5447,2018,Karnataka,Education,95
5448,2018,Karnataka,Enterprise Software,59
5449,2018,Karnataka,Events,5
5450,2018,Karnataka,Fashion,6
5451,2018,Karnataka,Finance Technology,45
5452,2018,Karnataka,Food & Beverages,37
5453,2018,Karnataka,Green Technology,40
5454,2018,Karnataka,Healthcare & Lifesciences,108
5455,2018,Karnataka,House-Hold Services,6
5456,2018,Karnataka,Human Resources,14
5457,2018,Karnataka,Internet of Things,52
5458,2018,Karnataka,IT Services,188
5459,2018,Karnataka,Marketing,24
5460,2018,Karnataka,Media & Entertainment,21
5461,2018,Karnataka,Nanotechnology,2
5462,2018,Karnataka,Non- Renewable Energy,2
5463,2018,Karnataka,Other Specialty Retailers,12
5464,2018,Karnataka,Pets & Animals,3
5465,2018,Karnataka,Professional & Commercial Services,43
5466,2018,Karnataka,Real Estate,14
5467,2018,Karnataka,Renewable Energy,23
5468,2018,Karnataka,Retail,29
5469,2018,Karnataka,Robotics,9
5470,2018,Karnataka,Security Solutions,12
5471,2018,Karnataka,Social Impact,5
5472,2018,Karnataka,Social Network,12
5473,2018,Karnataka,Sports,4
5474,2018,Karnataka,Technology Hardware,33
5475,2018,Karnataka,Telecommunication & Networking,6
5476,2018,Karnataka,Textiles & Apparel,9
5477,2018,Karnataka,Transportation & Storage,25
5478,2018,Karnataka,Travel & Tourism,31
5479,2018,Kerala,Advertising,5
5480,2018,Kerala,Aeronautics Aerospace & Defence,1
5481,2018,Kerala,Agriculture,7
5482,2018,Kerala,AI,16
5483,2018,Kerala,Analytics,7
5484,2018,Kerala,AR VR (Augmented + Virtual Reality),2
5485,2018,Kerala,Architecture Interior Design,1
5486,2018,Kerala,Automotive,2
5487,2018,Kerala,Construction,6
5488,2018,Kerala,Design,2
5489,2018,Kerala,Education,23
5490,2018,Kerala,Enterprise Software,18
5491,2018,Kerala,Fashion,1
5492,2018,Kerala,Finance Technology,6
5493,2018,Kerala,Food & Beverages,10
5494,2018,Kerala,Green Technology,10
5495,2018,Kerala,Healthcare & Lifesciences,32
5496,2018,Kerala,House-Hold Services,1
5497,2018,Kerala,Human Resources,3
5498,2018,Kerala,Internet of Things,9
5499,2018,Kerala,IT Services,78
5500,2018,Kerala,Marketing,7
5501,2018,Kerala,Media & Entertainment,7
5502,2018,Kerala,Other Specialty Retailers,1
5503,2018,Kerala,Pets & Animals,1
5504,2018,Kerala,Professional & Commercial Services,7
5505,2018,Kerala,Real Estate,1
5506,2018,Kerala,Renewable Energy,4
5507,2018,Kerala,Retail,11
5508,2018,Kerala,Robotics,10
5509,2018,Kerala,Security Solutions,2
5510,2018,Kerala,Social Impact,1
5511,2018,Kerala,Social Network,4
5512,2018,Kerala,Sports,3
5513,2018,Kerala,Technology Hardware,16
5514,2018,Kerala,Telecommunication & Networking,6
5515,2018,Kerala,Textiles & Apparel,4
5516,2018,Kerala,Travel & Tourism,6
5517,2018,Madhya Pradesh,Advertising,3
5518,2018,Madhya Pradesh,Aeronautics Aerospace & Defence,1
5519,2018,Madhya Pradesh,Agriculture,13
5520,2018,Madhya Pradesh,AI,4
5521,2018,Madhya Pradesh,Analytics,2
5522,2018,Madhya Pradesh,AR VR (Augmented + Virtual Reality),3
5523,2018,Madhya Pradesh,Architecture Interior Design,2
5524,2018,Madhya Pradesh,Automotive,5
5525,2018,Madhya Pradesh,Chemicals,1
5526,2018,Madhya Pradesh,Computer Vision,1
5527,2018,Madhya Pradesh,Construction,15
5528,2018,Madhya Pradesh,Dating Matrimonial,1
5529,2018,Madhya Pradesh,Education,41
5530,2018,Madhya Pradesh,Enterprise Software,4
5531,2018,Madhya Pradesh,Events,4
5532,2018,Madhya Pradesh,Fashion,5
5533,2018,Madhya Pradesh,Finance Technology,3
5534,2018,Madhya Pradesh,Food & Beverages,13
5535,2018,Madhya Pradesh,Green Technology,9
5536,2018,Madhya Pradesh,Healthcare & Lifesciences,19
5537,2018,Madhya Pradesh,House-Hold Services,2
5538,2018,Madhya Pradesh,Human Resources,7
5539,2018,Madhya Pradesh,Internet of Things,6
5540,2018,Madhya Pradesh,IT Services,53
5541,2018,Madhya Pradesh,Marketing,6
5542,2018,Madhya Pradesh,Media & Entertainment,5
5543,2018,Madhya Pradesh,Other Specialty Retailers,4
5544,2018,Madhya Pradesh,Professional & Commercial Services,16
5545,2018,Madhya Pradesh,Real Estate,5
5546,2018,Madhya Pradesh,Renewable Energy,9
5547,2018,Madhya Pradesh,Retail,6
5548,2018,Madhya Pradesh,Robotics,2
5549,2018,Madhya Pradesh,Social Impact,1
5550,2018,Madhya Pradesh,Sports,1
5551,2018,Madhya Pradesh,Technology Hardware,8
5552,2018,Madhya Pradesh,Telecommunication & Networking,5
5553,2018,Madhya Pradesh,Textiles & Apparel,4
5554,2018,Madhya Pradesh,Transportation & Storage,3
5555,2018,Madhya Pradesh,Travel & Tourism,6
5556,2018,Maharashtra,NOT SPECIFIED,1
5557,2018,Maharashtra,Advertising,20
5558,2018,Maharashtra,Aeronautics Aerospace & Defence,10
5559,2018,Maharashtra,Agriculture,68
5560,2018,Maharashtra,AI,36
5561,2018,Maharashtra,Analytics,23
5562,2018,Maharashtra,Animation,2
5563,2018,Maharashtra,AR VR (Augmented + Virtual Reality),12
5564,2018,Maharashtra,Architecture Interior Design,16
5565,2018,Maharashtra,Art & Photography,6
5566,2018,Maharashtra,Automotive,40
5567,2018,Maharashtra,Chemicals,11
5568,2018,Maharashtra,Computer Vision,2
5569,2018,Maharashtra,Construction,27
5570,2018,Maharashtra,Design,21
5571,2018,Maharashtra,Education,92
5572,2018,Maharashtra,Enterprise Software,49
5573,2018,Maharashtra,Events,2
5574,2018,Maharashtra,Fashion,25
5575,2018,Maharashtra,Finance Technology,63
5576,2018,Maharashtra,Food & Beverages,80
5577,2018,Maharashtra,Green Technology,57
5578,2018,Maharashtra,Healthcare & Lifesciences,159
5579,2018,Maharashtra,House-Hold Services,7
5580,2018,Maharashtra,Human Resources,20
5581,2018,Maharashtra,Internet of Things,47
5582,2018,Maharashtra,IT Services,244
5583,2018,Maharashtra,Marketing,50
5584,2018,Maharashtra,Media & Entertainment,31
5585,2018,Maharashtra,Nanotechnology,4
5586,2018,Maharashtra,Non- Renewable Energy,7
5587,2018,Maharashtra,Other Specialty Retailers,15
5588,2018,Maharashtra,Pets & Animals,3
5589,2018,Maharashtra,Professional & Commercial Services,75
5590,2018,Maharashtra,Real Estate,17
5591,2018,Maharashtra,Renewable Energy,53
5592,2018,Maharashtra,Retail,38
5593,2018,Maharashtra,Robotics,12
5594,2018,Maharashtra,Safety,8
5595,2018,Maharashtra,Security Solutions,17
5596,2018,Maharashtra,Social Impact,15
5597,2018,Maharashtra,Social Network,10
5598,2018,Maharashtra,Sports,8
5599,2018,Maharashtra,Technology Hardware,60
5600,2018,Maharashtra,Telecommunication & Networking,17
5601,2018,Maharashtra,Textiles & Apparel,13
5602,2018,Maharashtra,Transportation & Storage,26
5603,2018,Maharashtra,Travel & Tourism,32
5604,2018,Manipur,Advertising,1
5605,2018,Manipur,Food & Beverages,1
5606,2018,Manipur,Healthcare & Lifesciences,1
5607,2018,Manipur,IT Services,1
5608,2018,Manipur,Media & Entertainment,1
5609,2018,Manipur,Real Estate,1
5610,2018,Manipur,Technology Hardware,1
5611,2018,Meghalaya,IT Services,1
5612,2018,Meghalaya,Non- Renewable Energy,1
5613,2018,Mizoram,Telecommunication & Networking,1
5614,2018,Mizoram,Transportation & Storage,1
5615,2018,Nagaland,Construction,1
5616,2018,Nagaland,Education,1
5617,2018,Odisha,Agriculture,9
5618,2018,Odisha,Analytics,2
5619,2018,Odisha,AR VR (Augmented + Virtual Reality),1
5620,2018,Odisha,Art & Photography,2
5621,2018,Odisha,Automotive,3
5622,2018,Odisha,Chemicals,1
5623,2018,Odisha,Computer Vision,1
5624,2018,Odisha,Construction,4
5625,2018,Odisha,Education,15
5626,2018,Odisha,Enterprise Software,1
5627,2018,Odisha,Fashion,1
5628,2018,Odisha,Food & Beverages,7
5629,2018,Odisha,Green Technology,3
5630,2018,Odisha,Healthcare & Lifesciences,17
5631,2018,Odisha,House-Hold Services,5
5632,2018,Odisha,Human Resources,3
5633,2018,Odisha,Internet of Things,7
5634,2018,Odisha,IT Services,38
5635,2018,Odisha,Marketing,3
5636,2018,Odisha,Media & Entertainment,1
5637,2018,Odisha,Nanotechnology,1
5638,2018,Odisha,Other Specialty Retailers,3
5639,2018,Odisha,Professional & Commercial Services,6
5640,2018,Odisha,Renewable Energy,10
5641,2018,Odisha,Retail,5
5642,2018,Odisha,Robotics,2
5643,2018,Odisha,Security Solutions,1
5644,2018,Odisha,Social Network,1
5645,2018,Odisha,Sports,1
5646,2018,Odisha,Technology Hardware,3
5647,2018,Odisha,Telecommunication & Networking,1
5648,2018,Odisha,Transportation & Storage,4
5649,2018,Odisha,Travel & Tourism,6
5650,2018,Puducherry,Aeronautics Aerospace & Defence,1
5651,2018,Puducherry,Agriculture,1
5652,2018,Puducherry,Chemicals,1
5653,2018,Puducherry,Design,1
5654,2018,Puducherry,Education,2
5655,2018,Puducherry,Green Technology,1
5656,2018,Puducherry,Healthcare & Lifesciences,1
5657,2018,Puducherry,Internet of Things,1
5658,2018,Puducherry,IT Services,3
5659,2018,Puducherry,Professional & Commercial Services,1
5660,2018,Puducherry,Robotics,1
5661,2018,Puducherry,Security Solutions,1
5662,2018,Puducherry,Travel & Tourism,1
5663,2018,Punjab,Agriculture,6
5664,2018,Punjab,AI,1
5665,2018,Punjab,AR VR (Augmented + Virtual Reality),1
5666,2018,Punjab,Chemicals,1
5667,2018,Punjab,Computer Vision,1
5668,2018,Punjab,Construction,2
5669,2018,Punjab,Education,9
5670,2018,Punjab,Enterprise Software,1
5671,2018,Punjab,Finance Technology,1
5672,2018,Punjab,Food & Beverages,4
5673,2018,Punjab,Green Technology,1
5674,2018,Punjab,Healthcare & Lifesciences,8
5675,2018,Punjab,IT Services,15
5676,2018,Punjab,Marketing,1
5677,2018,Punjab,Media & Entertainment,2
5678,2018,Punjab,Professional & Commercial Services,6
5679,2018,Punjab,Real Estate,1
5680,2018,Punjab,Retail,1
5681,2018,Punjab,Safety,1
